timestamp,project_name,run_id,duration,emissions,emissions_rate,cpu_power,gpu_power,ram_power,cpu_energy,gpu_energy,ram_energy,energy_consumed,country_name,country_iso_code,region,cloud_provider,cloud_region,os,python_version,codecarbon_version,cpu_count,cpu_model,gpu_count,gpu_model,longitude,latitude,ram_total_size,tracking_mode,on_cloud,pue
2023-12-21T17:01:15,codecarbon,184378d8-b0a5-4030-a932-3d247f17ada5,77.89130449295044,0.0002328907813552,2.989945833764773e-06,14.0,0.0,2.9557414054870605,0.0003027837092346,0.0,6.271748407462923e-05,0.0003655011933092,India,IND,,,,Windows-10-10.0.22621-SP0,3.11.1,2.2.3,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,1,1 x GeForce MX110,,,7.881977081298828,machine,N,1.0
2023-12-21T17:03:26,codecarbon,d1523584-fe1a-4dd6-aa29-d2e9c781f291,0.031238317489624,7.81890643685827e-08,2.502985776828525e-06,14.0,0.0,2.9557414054870605,1.1903921763102217e-07,0.0,3.6715061003178556e-09,1.2271072373134e-07,India,IND,,,,Windows-10-10.0.22621-SP0,3.11.1,2.2.3,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,1,1 x GeForce MX110,,,7.881977081298828,machine,N,1.0
2023-12-21T17:05:24,codecarbon,e449731a-ed1a-4014-a78e-fe2c50ba2f74,26.328781127929688,7.860220448857377e-05,2.985409924851865e-06,14.0,0.0,2.9557414054870605,0.0001023820198906,0.0,2.0977090204354456e-05,0.000123359110095,India,IND,,,,Windows-10-10.0.22621-SP0,3.11.1,2.2.3,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,1,1 x GeForce MX110,,,7.881977081298828,machine,N,1.0
2023-12-21T17:06:48,codecarbon,be5c6db8-87f7-4f9b-9219-383661d138b6,2.582918405532837,7.738876294353474e-06,2.9961752867516546e-06,14.0,0.0,2.9557414054870605,1.0044682688183254e-05,0.0,2.100789554211341e-06,1.2145472242394596e-05,India,IND,,,,Windows-10-10.0.22621-SP0,3.11.1,2.2.3,8,Intel(R) Core(TM) i5-8265U CPU @ 1.60GHz,1,1 x GeForce MX110,,,7.881977081298828,machine,N,1.0
